Produced qty	Material	Registration date	Batch
341023.00000	7139004	2016-02-22 00:00:00	91932
4025488.00000	7139950	2015-11-18 00:00:00	446834
3184102.00000	7139950	2015-11-24 00:00:00	478134
3979803.00000	7139950	2015-11-24 00:00:00	69469
327841.00000	7151284	2015-11-25 00:00:00	202395
239128.00000	7199562	2016-01-18 00:00:00	292788
4117763.00000	7139950	2015-12-08 00:00:00	78428
4671759.00000	7139950	2015-12-10 00:00:00	49919
4461666.00000	7139950	2015-12-11 00:00:00	256988
334924.00000	7142730	2016-03-14 00:00:00	103901
8531886.00000	7138385	2015-12-15 00:00:00	196741
457537.00000	7151284	2016-01-08 00:00:00	133346
702684.00000	7199570	2016-01-19 00:00:00	278095
250417.00000	7160747	2016-03-22 00:00:00	306154
4717432.00000	7139950	2016-01-18 00:00:00	315920
4163972.00000	7139950	2016-01-18 00:00:00	402212
964274.00000	7140010	2016-02-01 00:00:00	50870
747893.00000	7169957	2016-02-23 00:00:00	115860
763603.00000	7171943	2016-02-24 00:00:00	511805
431833.00000	7139004	2016-03-10 00:00:00	437371
1191473.00000	7155646	2016-04-18 00:00:00	515294
4437112.00000	7139950	2016-03-10 00:00:00	143531
2802946.00000	7139950	2016-02-05 00:00:00	169022
4039101.00000	7139950	2016-02-09 00:00:00	406807
130203.00000	7136838	2016-03-07 00:00:00	471914
205824.00000	7140134	2016-04-25 00:00:00	148041
3534979.00000	7149042	2015-11-10 00:00:00	521628
4320540.00000	7149042	2015-11-10 00:00:00	39595
4445886.00000	7149042	2015-11-12 00:00:00	201555
459092.00000	7142749	2016-03-10 00:00:00	33348
3467226.00000	7149042	2015-11-12 00:00:00	216404
4084026.00000	7149042	2015-10-21 00:00:00	330237
2840238.00000	7155654	2015-10-22 00:00:00	529453
411725.00000	7140029	2015-11-13 00:00:00	288750
1025930.00000	7126930	2015-12-02 00:00:00	50721
162300.00000	7167970	2016-01-22 00:00:00	371251
3543762.00000	7149042	2016-03-02 00:00:00	319516
3024373.00000	7149042	2016-03-02 00:00:00	131906
221523.00000	7132395	2016-01-18 00:00:00	214279
143828.00000	7142358	2016-01-25 00:00:00	134768
171740.00000	7130279	2016-01-25 00:00:00	230704
265215.00000	7139012	2016-01-26 00:00:00	314521
896669.00000	7140029	2016-02-01 00:00:00	54884
194640.00000	7142358	2016-01-25 00:00:00	455248
252662.00000	7169159	2016-02-05 00:00:00	242067
340877.00000	7154410	2016-02-17 00:00:00	187328
755200.00000	7155654	2016-03-10 00:00:00	120460
3913877.00000	7132280	2016-02-02 00:00:00	443716
1357933.00000	7155654	2016-02-03 00:00:00	370548
363924.00000	7151292	2016-03-01 00:00:00	224846
436293.00000	7169159	2016-03-10 00:00:00	371208
77862.00000	7130058	2016-12-02 00:00:00	87688
137478.00000	7143788	2016-12-06 00:00:00	401543
2543294.00000	7149042	2016-03-07 00:00:00	1368
2341824.00000	7149042	2016-04-18 00:00:00	42098
2666405.00000	7149042	2016-03-29 00:00:00	270895
318941.00000	7136013	2016-05-17 00:00:00	527963
1815829.00000	7149042	2015-11-18 00:00:00	145973
1152700.00000	7172478	2015-10-21 00:00:00	380362
6006718.00000	7132280	2015-11-24 00:00:00	504852
47349.00000	7130058	2016-07-04 00:00:00	447629
87058.00000	7151276	2016-01-08 00:00:00	297668
1888015.00000	7155638	2016-01-15 00:00:00	378870
795709.00000	7199546	2016-01-18 00:00:00	67329
83124.00000	7129998	2016-01-18 00:00:00	342015
42059.00000	7143761	2016-01-18 00:00:00	252129
180214.00000	7143940	2016-01-25 00:00:00	292365
199625.00000	7130236	2016-01-28 00:00:00	122638
697481.00000	7126794	2016-01-27 00:00:00	373996
4984233.00000	7132263	2016-01-27 00:00:00	184186
174545.00000	7160755	2016-02-10 00:00:00	509681
92368.00000	7143761	2016-02-16 00:00:00	58301
80406.00000	7193623	2016-02-17 00:00:00	315024
194712.00000	7193626	2016-02-18 00:00:00	502592
215307.00000	7132379	2016-02-24 00:00:00	497779
2129418.00000	7155638	2016-02-26 00:00:00	355966
188327.00000	7143940	2016-02-26 00:00:00	218813
427483.00000	7169949	2016-03-01 00:00:00	470477
151143.00000	7129998	2016-02-25 00:00:00	480602
119447.00000	7142099	2016-03-17 00:00:00	79961
216469.00000	7160755	2016-03-16 00:00:00	186962
68694.00000	7135998	2016-03-17 00:00:00	17392
62922.00000	7176597	2016-04-21 00:00:00	383884
5965419.00000	7132263	2016-04-05 00:00:00	66943
564826.00000	7142250	2016-04-08 00:00:00	500285
1323338.00000	7155638	2016-04-14 00:00:00	240995
433207.00000	7169949	2016-04-21 00:00:00	169927
547266.00000	7192679	2016-04-21 00:00:00	73185
168114.00000	7165919	2016-04-27 00:00:00	422667
245083.00000	7132069	2016-04-26 00:00:00	137555
52493.00000	7193040	2016-04-29 00:00:00	231022
1818281.00000	7134517	2016-05-11 00:00:00	474492
281728.00000	7130236	2016-05-17 00:00:00	96662
68346.00000	7135998	2016-05-17 00:00:00	69206
1552295.00000	7155638	2016-05-17 00:00:00	178263
571115.00000	7172451	2016-06-07 00:00:00	458654
60751.00000	7129998	2016-06-07 00:00:00	116404
287391.00000	7160755	2016-06-22 00:00:00	241177
139546.00000	7132379	2016-08-19 00:00:00	380266
2640882.00000	7139950	2016-02-16 00:00:00	33375
4613665.00000	7139950	2016-02-12 00:00:00	113407
2709498.00000	7139950	2016-02-16 00:00:00	279298
443986.00000	7155646	2016-04-21 00:00:00	16571
3679003.00000	7139950	2016-02-24 00:00:00	200103
4196976.00000	7139950	2016-02-24 00:00:00	424441
2800349.00000	7139950	2016-03-01 00:00:00	409845
153064.00000	7165927	2016-04-26 00:00:00	323968
78259.00000	7130023	2016-07-05 00:00:00	52949
162906.00000	7142730	2016-08-15 00:00:00	191452
502963.00000	7134916	2016-08-16 00:00:00	379423
229668.00000	7165927	2016-12-15 00:00:00	383136
7814624.00000	7132271	2016-02-04 00:00:00	492355
651747.00000	7138385	2016-02-09 00:00:00	189155
1973262.00000	7138385	2016-02-08 00:00:00	41196
2888473.00000	7134525	2016-02-23 00:00:00	191561
470406.00000	7151284	2016-03-01 00:00:00	251740
1137783.00000	7132271	2016-05-24 00:00:00	347212
4416901.00000	7139950	2016-02-24 00:00:00	315486
3445971.00000	7139950	2016-02-24 00:00:00	385051
2991685.00000	7139950	2016-02-26 00:00:00	215934
123362154.00000	7139950	2016-03-11 00:00:00	330094
-131040642.00000	7139950	2016-03-14 00:00:00	330094
2082659.00000	7139950	2016-03-11 00:00:00	241112
4748081.00000	7139950	2016-03-14 00:00:00	88079
128497.00000	7136005	2016-05-23 00:00:00	525166
3642349.00000	7149042	2015-12-07 00:00:00	226933
3317405.00000	7149042	2015-12-02 00:00:00	514464
4175964.00000	7149042	2015-12-11 00:00:00	247606
249477.00000	7130449	2016-02-16 00:00:00	292486
3723086.00000	7134533	2015-11-18 00:00:00	79671
300741.00000	7142749	2015-11-24 00:00:00	120636
157604.00000	7163266	2015-11-18 00:00:00	177014
184113.00000	7192755	2015-11-24 00:00:00	106530
912729.00000	7151292	2015-12-01 00:00:00	153211
829390.00000	7165935	2015-12-02 00:00:00	88878
743929.00000	7199600	2016-01-18 00:00:00	473766
-252.00000	7199600	2016-02-23 00:00:00	473766
1896283.00000	7172478	2016-02-12 00:00:00	150163
2533916.00000	7149042	2016-01-19 00:00:00	119873
3827703.00000	7149042	2016-01-22 00:00:00	96383
796589.00000	7132816	2016-01-18 00:00:00	311018
409904.00000	7199597	2016-01-13 00:00:00	401626
313760.00000	7178034	2016-03-31 00:00:00	441818
2513683.00000	7149042	2016-01-26 00:00:00	401126
3398547.00000	7149042	2016-01-26 00:00:00	135386
3916223.00000	7149042	2016-02-01 00:00:00	299361
156223.00000	7129947	2016-03-07 00:00:00	215239
277753.00000	7193636	2016-02-12 00:00:00	372949
2932401.00000	7139950	2016-04-06 00:00:00	282919
2031879.00000	7139950	2016-04-08 00:00:00	23774
2089925.00000	7139950	2016-04-21 00:00:00	423116
2802536.00000	7139950	2016-04-21 00:00:00	478823
4515924.00000	7139950	2016-05-03 00:00:00	223368
2512771.00000	7139950	2016-05-03 00:00:00	41278
540443.00000	7139004	2016-04-19 00:00:00	15296
776441.00000	7155646	2016-04-18 00:00:00	454874
493804.00000	7140010	2016-05-12 00:00:00	494071
407049.00000	7130252	2016-06-15 00:00:00	34115
62550.00000	7130023	2016-10-26 00:00:00	426224
2642318.00000	7139950	2016-04-06 00:00:00	298882
1861167.00000	7139950	2016-04-05 00:00:00	51725
4464505.00000	7139950	2016-04-06 00:00:00	483463
299250.00000	7155646	2016-05-20 00:00:00	122855
4258911.00000	7139950	2016-04-25 00:00:00	5018
2827923.00000	7139950	2016-04-29 00:00:00	161587
4300816.00000	7139950	2016-04-29 00:00:00	155215
129164.00000	7160747	2016-06-07 00:00:00	43606
159753.00000	7132387	2016-06-08 00:00:00	92200
1869126.00000	7139950	2016-04-05 00:00:00	409486
3181308.00000	7139950	2016-04-05 00:00:00	528606
2012296.00000	7139950	2016-04-05 00:00:00	22147
78151.00000	7178026	2016-04-19 00:00:00	485885
307388.00000	7139004	2016-08-15 00:00:00	420820
1871381.00000	7149042	2016-01-04 00:00:00	143524
2979438.00000	7149042	2015-12-16 00:00:00	80052
4791892.00000	7149042	2015-12-17 00:00:00	286531
3766150.00000	7149042	2016-01-04 00:00:00	10229
153423.00000	7136153	2016-08-24 00:00:00	39743
3123572.00000	7149042	2016-01-13 00:00:00	209926
1959053.00000	7155654	2016-02-18 00:00:00	221785
363433.00000	7130279	2016-02-19 00:00:00	238222
527296.00000	7169965	2016-02-19 00:00:00	400169
535338.00000	7171978	2016-03-03 00:00:00	94983
590511.00000	7155654	2016-03-10 00:00:00	179821
2761610.00000	7132280	2016-04-06 00:00:00	357611
389692.00000	7142277	2016-04-08 00:00:00	388591
1209467.00000	7155654	2016-04-25 00:00:00	535462
472434.00000	7155654	2016-05-18 00:00:00	82149
2224687.00000	7149042	2016-02-12 00:00:00	412255
2172714.00000	7149042	2016-02-16 00:00:00	323479
2879360.00000	7149042	2016-02-16 00:00:00	104686
3526011.00000	7149042	2016-02-18 00:00:00	374619
2919753.00000	7149042	2016-05-19 00:00:00	398867
4617125.00000	7149042	2016-05-19 00:00:00	74759
674899.00000	7165935	2016-07-04 00:00:00	30616
484105.00000	7140029	2016-07-08 00:00:00	141821
370526.00000	7134924	2016-08-08 00:00:00	212666
245567.00000	7165935	2016-09-23 00:00:00	64171
557842.00000	7142749	2016-09-26 00:00:00	474210
363337.00000	7140029	2016-09-27 00:00:00	221323
1137264.00000	7126930	2016-09-27 00:00:00	281922
273086.00000	7130279	2016-10-17 00:00:00	38954
575310.00000	7134924	2016-10-17 00:00:00	188518
454447.00000	7134924	2016-11-14 00:00:00	439551
406048.00000	7132395	2016-11-14 00:00:00	339441
196301.00000	7165935	2016-12-05 00:00:00	117277
220574.00000	7130449	2017-02-22 00:00:00	157387
380990.00000	7130279	2017-01-19 00:00:00	349351
3560267.00000	7139950	2016-05-03 00:00:00	391915
2958838.00000	7139950	2016-05-03 00:00:00	66404
3475891.00000	7139950	2016-05-03 00:00:00	289745
293780.00000	7140010	2016-07-08 00:00:00	233962
3935710.00000	7139950	2016-05-24 00:00:00	358387
-70256.00000	7139950	2016-06-22 00:00:00	369280
2210143.00000	7139950	2016-05-24 00:00:00	369280
3800414.00000	7139950	2016-05-24 00:00:00	25639
256314.00000	7142269	2016-07-07 00:00:00	244417
165476.00000	7165927	2016-06-30 00:00:00	250801
5597193.00000	7138385	2016-05-24 00:00:00	170119
3614231.00000	7132751	2016-06-23 00:00:00	385446
267835.00000	7165927	2016-09-26 00:00:00	418494
4600435.00000	7138385	2016-06-17 00:00:00	341023
956708.00000	7155646	2016-06-29 00:00:00	149505
439664.00000	7140010	2016-07-08 00:00:00	161491
726355.00000	7172460	2016-09-23 00:00:00	432911
725998.00000	7140010	2016-09-23 00:00:00	218360
173999.00000	7130252	2016-10-24 00:00:00	416592
3434794.00000	7138385	2016-04-19 00:00:00	221869
1321419.00000	7155646	2016-04-25 00:00:00	117630
715931.00000	7169957	2016-04-25 00:00:00	212445
55213.00000	7192767	2016-04-25 00:00:00	404088
285953.00000	7132077	2016-04-28 00:00:00	535374
1057284.00000	7155646	2016-05-20 00:00:00	86639
2008128.00000	7155646	2016-09-05 00:00:00	397440
-2717390.00000	7149042	2016-03-23 00:00:00	253283
3114757.00000	7149042	2016-03-22 00:00:00	253283
2965688.00000	7149042	2016-03-01 00:00:00	110448
2886039.00000	7149042	2016-03-01 00:00:00	44969
62163.00000	7193643	2016-02-17 00:00:00	344609
147414.00000	7193647	2016-02-17 00:00:00	371904
443326.00000	7140029	2016-04-18 00:00:00	310450
486068.00000	7192686	2016-04-15 00:00:00	368494
281540.00000	7165935	2016-04-26 00:00:00	210090
581777.00000	7169965	2016-04-26 00:00:00	82602
147932.00000	7142358	2016-06-24 00:00:00	118965
579732.00000	7169965	2016-07-25 00:00:00	124642
222787.00000	7130279	2016-08-24 00:00:00	153832
3382555.00000	7149042	2016-03-23 00:00:00	301845
3745717.00000	7149042	2016-03-17 00:00:00	113457
4668610.00000	7149042	2016-03-29 00:00:00	393253
261038.00000	7169159	2016-06-20 00:00:00	401174
3076207.00000	7149042	2016-03-11 00:00:00	443912
4628448.00000	7149042	2016-03-30 00:00:00	193989
3840327.00000	7149042	2016-03-30 00:00:00	124409
111143.00000	7139012	2016-07-12 00:00:00	69165
195567.00000	7171935	2016-03-22 00:00:00	302683
238678.00000	7171935	2016-04-18 00:00:00	348138
91925.00000	7199562	2016-04-19 00:00:00	247265
620681.00000	7199570	2016-04-21 00:00:00	423611
463061.00000	7192683	2016-04-25 00:00:00	193655
3595594.00000	7139950	2016-05-27 00:00:00	504451
3558506.00000	7139950	2016-05-24 00:00:00	160856
516123.00000	7199570	2016-05-27 00:00:00	25313
2072395.00000	7138385	2016-05-20 00:00:00	196217
337303.00000	7169957	2016-08-15 00:00:00	126457
571169.00000	7160747	2016-10-24 00:00:00	156523
3620569.00000	7139950	2016-06-01 00:00:00	285389
3209590.00000	7139950	2016-06-01 00:00:00	393231
3695646.00000	7139950	2016-06-03 00:00:00	229372
117180.00000	7151284	2016-06-08 00:00:00	459173
245066.00000	7139004	2016-09-16 00:00:00	183658
3281697.00000	7139950	2016-06-13 00:00:00	188356
2463655.00000	7139950	2016-06-07 00:00:00	378002
3869196.00000	7139950	2016-06-07 00:00:00	21562
273667.00000	7134916	2016-10-17 00:00:00	521665
4216969.00000	7139950	2016-06-13 00:00:00	301453
2180550.00000	7139950	2016-06-13 00:00:00	394134
2259576.00000	7139950	2016-06-13 00:00:00	536178
590672.00000	7139004	2016-10-21 00:00:00	105083
57090.00000	7193633	2016-06-07 00:00:00	486773
2223132.00000	7138385	2016-06-28 00:00:00	97654
4548455.00000	7138385	2016-08-22 00:00:00	235856
3836720.00000	7138385	2016-09-13 00:00:00	60968
862675.00000	7132271	2016-10-12 00:00:00	19512
4623231.00000	7139950	2016-06-22 00:00:00	192465
2861943.00000	7139950	2016-06-22 00:00:00	154965
2786826.00000	7139950	2016-06-22 00:00:00	405741
311995.00000	7130252	2016-12-12 00:00:00	435818
4584437.00000	7139950	2016-06-30 00:00:00	485494
2146273.00000	7139950	2016-07-08 00:00:00	339819
3790689.00000	7139950	2016-07-15 00:00:00	11671
82932.00000	7193064	2016-08-15 00:00:00	323655
157897.00000	7136005	2017-01-17 00:00:00	502953
189541.00000	7132387	2017-01-19 00:00:00	425228
3598731.00000	7139950	2016-08-24 00:00:00	367327
2040292.00000	7139950	2016-08-24 00:00:00	108276
3235388.00000	7139950	2016-08-24 00:00:00	527655
51196.00000	7193064	2016-08-23 00:00:00	237919
304911.00000	7139004	2017-02-28 00:00:00	57036
4737314.00000	7139950	2016-07-11 00:00:00	366197
2121660.00000	7139950	2016-07-12 00:00:00	216626
2360197.00000	7139950	2016-08-04 00:00:00	204895
303068.00000	7134916	2016-11-25 00:00:00	439697
4742785.00000	7139950	2016-08-15 00:00:00	146841
2035413.00000	7139950	2016-08-15 00:00:00	357366
2554829.00000	7139950	2016-08-15 00:00:00	88470
212033.00000	7142730	2016-10-26 00:00:00	130550
3533548.00000	7139950	2016-09-02 00:00:00	481944
2488868.00000	7139950	2016-08-11 00:00:00	423157
2048144.00000	7139950	2016-08-11 00:00:00	40001
166726.00000	7142269	2016-08-15 00:00:00	410489
453260.00000	7199600	2016-03-01 00:00:00	1936
894363.00000	7151292	2016-03-16 00:00:00	511056
347589.00000	7171960	2016-04-14 00:00:00	123921
420336.00000	7199597	2016-04-18 00:00:00	470951
377972.00000	7132085	2016-04-27 00:00:00	489504
254502.00000	7192755	2016-04-26 00:00:00	252689
4392870.00000	7149042	2016-05-23 00:00:00	168844
4707059.00000	7149042	2016-05-27 00:00:00	485720
1449821.00000	7155654	2016-05-20 00:00:00	198031
693348.00000	7199600	2016-06-17 00:00:00	122147
345655.00000	7132816	2016-07-26 00:00:00	223867
190710.00000	7139012	2016-08-04 00:00:00	36106
68414.00000	7193067	2016-08-30 00:00:00	253017
140707.00000	7139012	2016-09-19 00:00:00	437949
171585.00000	7142277	2016-11-21 00:00:00	469443
98715.00000	7136013	2017-01-17 00:00:00	1269
2000692.00000	7149042	2016-05-10 00:00:00	189066
2270947.00000	7149042	2016-05-10 00:00:00	8970
4512765.00000	7149042	2016-05-11 00:00:00	178187
146129.00000	7138644	2016-06-22 00:00:00	93502
72745.00000	7193067	2016-08-15 00:00:00	391255
3760773.00000	7149042	2016-04-08 00:00:00	80974
3171652.00000	7149042	2016-04-13 00:00:00	190051
2632381.00000	7149042	2016-04-13 00:00:00	266902
575302.00000	7142749	2016-06-17 00:00:00	350077
1811720.00000	7149042	2016-04-13 00:00:00	101282
2890262.00000	7149042	2016-04-13 00:00:00	482015
4676995.00000	7149042	2016-04-18 00:00:00	469899
228115.00000	7132395	2016-06-20 00:00:00	519975
2137012.00000	7149042	2016-05-17 00:00:00	258336
3013046.00000	7149042	2016-05-17 00:00:00	289727
3007323.00000	7149042	2016-05-17 00:00:00	26347
61738.00000	7151292	2016-06-21 00:00:00	517272
134356.00000	7171897	2016-04-13 00:00:00	225131
214264.00000	7199538	2016-04-28 00:00:00	421238
719768.00000	7199546	2016-06-01 00:00:00	445188
7101612.00000	7132263	2016-06-03 00:00:00	25472
2012896.00000	7139950	2016-09-05 00:00:00	130507
4338950.00000	7139950	2016-09-05 00:00:00	171992
4452334.00000	7139950	2016-09-08 00:00:00	399041
189875.00000	7151284	2016-08-24 00:00:00	436523
148018.00000	7199562	2016-08-31 00:00:00	19089
813142.00000	7155646	2016-09-26 00:00:00	448985
1758664.00000	7155646	2016-10-26 00:00:00	164808
897441.00000	7138547	2016-12-02 00:00:00	525861
1926608.00000	7155646	2016-12-09 00:00:00	394774
445297.00000	7134525	2017-07-25 00:00:00	245218
3674191.00000	7139950	2016-09-05 00:00:00	440006
3151834.00000	7139950	2016-09-06 00:00:00	470167
3500693.00000	7139950	2016-09-14 00:00:00	462820
1329413.00000	7172478	2016-05-23 00:00:00	205690
5194140.00000	7132280	2016-06-01 00:00:00	350459
1614567.00000	7132760	2016-06-20 00:00:00	305133
2792957.00000	7149042	2016-05-31 00:00:00	510898
3661339.00000	7149042	2016-05-31 00:00:00	137893
3301916.00000	7149042	2016-06-01 00:00:00	172891
285730.00000	7132280	2016-07-25 00:00:00	192037
3968856.00000	7149042	2016-06-13 00:00:00	6691
1963213.00000	7149042	2016-06-20 00:00:00	473222
2586402.00000	7149042	2016-06-20 00:00:00	111680
507629.00000	7134533	2016-08-25 00:00:00	241938
56042.00000	7193623	2016-06-07 00:00:00	170617
1233435.00000	7155638	2016-07-25 00:00:00	424480
272003.00000	7169949	2016-08-15 00:00:00	443979
180923.00000	7142099	2016-08-19 00:00:00	231813
372205.00000	7134908	2016-08-17 00:00:00	183771
1875600.00000	7134517	2016-08-08 00:00:00	437563
71513.00000	7151276	2016-08-08 00:00:00	59152
279824.00000	7130236	2016-09-19 00:00:00	255422
1064135.00000	7155638	2016-09-19 00:00:00	534883
72740.00000	7129998	2016-10-10 00:00:00	177745
428423.00000	7160755	2016-10-21 00:00:00	287679
140316.00000	7138997	2016-10-21 00:00:00	269010
8540425.00000	7132263	2016-11-21 00:00:00	27397
108088.00000	7142099	2016-11-18 00:00:00	88355
90686.00000	7193040	2017-02-13 00:00:00	60264
39876.00000	7143761	2017-02-09 00:00:00	425451
69753.00000	7143761	2017-06-27 00:00:00	68261
2250852.00000	7139950	2016-09-09 00:00:00	59013
